t,x,u,u_t,u_x,u_xx
0.1,-8.0,8.86103753494627e-06,2.0181398345808788e-05,1.7606284237192682e-05,2.6562003977659288e-05
0.1,-7.9375,1.001602761402376e-05,2.248718725117449e-05,1.9322701093837935e-05,2.8164547721587496e-05
0.1,-7.875,1.1276375171676012e-05,2.4974851515757734e-05,2.112685270239112e-05,3.0074786748102156e-05
0.1,-7.8125,1.2656884201822649e-05,2.765101610791021e-05,2.3082049437350705e-05,3.211613089781906e-05
0.1,-7.75,1.416163135134485e-05,3.0521966910002085e-05,2.5141369064618502e-05,3.343813906120374e-05
0.1,-7.6875,1.5799555334899962e-05,3.3593769273448926e-05,2.7261816820001172e-05,3.478275025337041e-05
0.1,-7.625,1.7569358453844997e-05,3.687194550308637e-05,2.9489212846289803e-05,3.680079096035627e-05
0.1,-7.5625,1.9485706940686187e-05,4.036199174925481e-05,3.1861915690045706e-05,3.872230169044144e-05
0.1,-7.5,2.155209791510071e-05,4.406883071558787e-05,3.432950055759498e-05,4.03231619294786e-05
0.1,-7.4375,2.377689451038556e-05,4.7997090160678546e-05,3.690231093123053e-05,4.176901492414231e-05
0.1,-7.375,2.6164886781504526e-05,5.215097825458925e-05,3.955062742311277e-05,4.320572460336791e-05
0.1,-7.3125,2.8720722938274656e-05,5.653435987212907e-05,4.230302650665152e-05,4.494031258595044e-05
0.1,-7.25,3.1452765094835966e-05,6.115067159792598e-05,4.5168166496356577e-05,4.664274446852801e-05
0.1,-7.1875,3.436674375031923e-05,6.600305058127032e-05,4.813336956521752e-05,4.8025319179245685e-05
0.1,-7.125,3.7469436290488156e-05,7.109411373273922e-05,5.117133139376229e-05,4.947190440240945e-05
0.1,-7.0625,4.0763160174539514e-05,7.642608782748583e-05,5.43173576155187e-05,5.112332427081867e-05
0.1,-7.0,4.4259105992427994e-05,8.200097324065347e-05,5.756174692761462e-05,5.247326804358465e-05
0.1,-6.9375,4.795837854049134e-05,8.782019756389814e-05,6.0876516120966784e-05,5.388079905266352e-05
0.1,-6.875,5.186867050754884e-05,9.38849078437054e-05,6.429684680919756e-05,5.5252970216912445e-05
0.1,-6.8125,5.599548439164104e-05,0.00010019582759035472,6.778313739808084e-05,5.6360766414798036e-05
0.1,-6.75,6.034156268230895e-05,0.00010675335714221967,7.134194261104732e-05,5.770191004828007e-05
0.1,-6.6875,6.491322721802195e-05,0.00011355748259056497,7.499587615411585e-05,5.889924533342139e-05
0.1,-6.625,6.971604720157343e-05,0.00012060796615517844,7.870434827772499e-05,5.9822209399484905e-05
0.1,-6.5625,7.475127075273758e-05,0.00012790396815801075,8.247365232905146e-05,6.108518381608974e-05
0.1,-6.5,8.002525374270486e-05,0.0001354446201898285,8.63399962547362e-05,6.202688480883012e-05
0.1,-6.4375,8.55437702845796e-05,0.00014322861656063113,9.022701293015523e-05,6.294401030615404e-05
0.1,-6.375,9.130363035897426e-05,0.0001512542909364034,9.420799754300546e-05,6.430554411096523e-05
0.1,-6.3125,9.731976997745528e-05,0.00015951978170655745,9.826520594402588e-05,6.488570380724923e-05
0.1,-6.25,0.0001035867811019775,0.0001680228828399022,0.00010231871051891162,6.540368780605377e-05
0.1,-6.1875,0.00011010960879231924,0.0001767611630941468,0.0001064406669197826,6.643593281019378e-05
0.1,-6.125,0.00011689186446695032,0.00018573199246266214,0.00011062320212018584,6.70587105169318e-05
0.1,-6.0625,0.00012393750905734247,0.00019493242370619002,0.00011482300573439908,6.783817353728239e-05
0.1,-6.0,0.0001312447401837502,0.00020435917155822714,0.00011910297381234614,6.835660560078338e-05
0.1,-5.9375,0.00013882538078388573,0.00021400911363947395,0.000123367581434497,6.818261080177024e-05
0.1,-5.875,0.00014666568786306233,0.00022387844656773792,0.00012762580016256742,6.915986606514934e-05
0.1,-5.8125,0.00015477860580420666,0.0002339636407726331,0.00013201256469264067,7.015824660250303e-05
0.1,-5.75,0.00016316725844964242,0.00024426067030014487,0.0001363955809878803,7.002198439387541e-05
0.1,-5.6875,0.0001718280534276917,0.00025476553657657885,0.0001407653127418751,7.023456198673728e-05
0.1,-5.625,0.0001807629225423768,0.00026547393139925157,0.00014517490123622245,7.042540950052967e-05
0.1,-5.5625,0.0001899749160822195,0.00027638175488148287,0.0001495684889294413,7.071782362366719e-05
0.1,-5.5,0.00019945898365855697,0.0002874842138005096,0.00015401462918918085,7.154956146493419e-05
0.1,-5.4375,0.0002092267447308671,0.0002987771211362955,0.00015851218411255807,7.107421939522851e-05
0.1,-5.375,0.00021927300667262672,0.00031025553762345504,0.00016289890661358442,7.049508830725415e-05
0.1,-5.3125,0.00022958910805756516,0.0003219148081660961,0.00016732407015096484,7.121853368552422e-05
0.1,-5.25,0.00024018851544149733,0.00033375005014810166,0.00017180122332427494,7.128715969173527e-05
0.1,-5.1875,0.00025106426097309953,0.0003457565045208999,0.00017623496511243175,7.103852001399957e-05
0.1,-5.125,0.0002622178860805513,0.0003579290267817503,0.0001806810383260249,7.123582282098084e-05
0.1,-5.0625,2.123301534595612e-15,1.637578961322106e-14,5.198933034078479e-09,-1.8794890710438494e-07
0.1,-5.0,4.2343524520038756e-11,3.121431065011837e-12,-3.844008195086346e-09,-1.0142521222888945e-07
0.1,-4.9375,-4.804989010842586e-10,9.070990486526043e-12,-7.479218494532702e-09,-8.618255009640308e-08
0.1,-4.875,-8.92558787296549e-10,1.6114505563269432e-11,-1.461682695713673e-08,1.0388155813334521e-07
0.1,-4.8125,-2.30760227072635e-09,1.9259351058398266e-11,5.505976272135449e-09,3.1903260089283236e-07
0.1,-4.75,-2.0431175327961792e-10,6.606347413562474e-13,2.5262248154467315e-08,-2.9509333310251407e-08
0.1,-4.6875,8.501787485820644e-10,4.027216060631389e-11,1.817309608354023e-09,-2.6664599672709954e-07
0.1,-4.625,2.285194776463495e-11,1.0883221407409494e-11,-8.068501436420128e-09,-2.5434612416219693e-08
0.1,-4.5625,-1.5838393097045156e-10,7.79968971353906e-11,-1.3620169436734386e-09,1.5150342635994463e-07
0.1,-4.5,-1.4740017019454488e-10,8.718970857801711e-11,1.086942685857295e-08,-8.855568334187325e-08
0.1,-4.4375,1.2002944263511672e-09,1.2237702171069564e-10,-1.2431477361407595e-08,-1.5733381886207098e-07
0.1,-4.375,-1.7013348403704942e-09,3.042603495539975e-10,-8.797300499185923e-09,1.8393492851043192e-07
0.1,-4.3125,1.0063186395292689e-10,5.106835093693363e-10,1.0560388702396395e-08,7.396189971586864e-08
0.1,-4.25,-3.8128625257094484e-10,8.913502574925403e-10,4.4793696529765725e-10,6.207772051958216e-08
0.1,-4.1875,1.5662398461513405e-10,1.5141976908439325e-09,1.8320103767344165e-08,-8.177192256653143e-10
0.1,-4.125,1.9087267183470757e-09,2.5312918427999875e-09,3.4572206208949297e-10,-1.5299080446951052e-07
0.1,-4.0625,1.9983924237632067e-10,4.0083925068046256e-09,-8.037467913446505e-10,1.0562711816319847e-07
0.1,-4.0,1.8082583694289944e-09,6.3596830232603985e-09,1.3549111832489302e-08,1.2018470574304274e-07
0.1,-3.9375,1.8934782214374835e-09,9.670839684616794e-09,1.4219341426535692e-08,-4.597983327414568e-09
0.1,-3.875,3.585676047745956e-09,1.4688684539521102e-08,1.2974363916562481e-08,2.3510610747123906e-07
0.1,-3.8125,3.5152737110077936e-09,2.1784699044680167e-08,4.3607604860440574e-08,2.2406246014128328e-07
0.1,-3.75,9.036626655301028e-09,3.1569928338193165e-08,4.098217143422289e-08,1.303568337718275e-07
0.1,-3.6875,8.638045140285655e-09,4.513477737388971e-08,5.990220908191901e-08,6.511823702481934e-07
0.1,-3.625,1.6524402790540904e-08,6.347346065416204e-08,1.2237996771524706e-07,5.89785828175593e-07
0.1,-3.5625,2.3935541104691538e-08,8.797531148019289e-08,1.3362543760386814e-07,3.576334339783216e-07
0.1,-3.5,3.322758249102442e-08,1.2024514287056753e-07,1.6708414696253726e-07,5.595829648541439e-07
0.1,-3.4375,4.4821059475008695e-08,1.6219847756571149e-07,2.0357330821063613e-07,1.0402048218338678e-06
0.1,-3.375,5.867424601735394e-08,2.1603475286458007e-07,2.9710974969177073e-07,1.5824856269830434e-06
0.1,-3.3125,8.195977818648004e-08,2.84605260192361e-07,4.0138401158351655e-07,1.530073985733793e-06
0.1,-3.25,1.088472474652935e-07,3.706295664818171e-07,4.883689979084949e-07,1.6272503415848405e-06
0.1,-3.1875,1.430059029250419e-07,4.776719592092249e-07,6.047903042816216e-07,2.299745077039006e-06
0.1,-3.125,1.844460355004962e-07,6.095155029306465e-07,7.758371325383706e-07,2.948770069011175e-06
0.1,-3.0625,2.399855444923382e-07,7.70406531069856e-07,9.733865629080185e-07,3.3400798127303233e-06
0.1,-3.0,3.061193558639985e-07,9.650657864512802e-07,1.193347109129661e-06,3.636989198696483e-06
0.1,-2.9375,3.8915393313354585e-07,1.1986394103657982e-06,1.4280102127450789e-06,4.062547532157623e-06
0.1,-2.875,4.846206324571334e-07,1.4766346881356363e-06,1.701165550649364e-06,5.242119719639504e-06
0.1,-2.8125,6.017996269647163e-07,1.8050913408451663e-06,2.083275177700017e-06,6.324493195819514e-06
0.1,-2.75,7.450300296696355e-07,2.1904487290669294e-06,2.491727200126803e-06,6.828998085239846e-06
0.1,-2.6875,9.132655269805667e-07,2.639412852167844e-06,2.9368999383549976e-06,7.68413534402157e-06
0.1,-2.625,1.1121425219640102e-06,3.1591687507659394e-06,3.4522441181294994e-06,8.88355127059981e-06
0.1,-2.5625,1.3447960417467542e-06,3.7571626532173497e-06,4.047343847179974e-06,9.959931254854837e-06
0.1,-2.5,1.618060502861507e-06,4.441158532875189e-06,4.697235524986354e-06,1.1170937561644223e-05
0.1,-2.4375,1.9319504823700484e-06,5.2191601671025545e-06,5.443711042385502e-06,1.2318311853221076e-05
0.1,-2.375,2.2985243831596947e-06,6.099426588246359e-06,6.2370245066389884e-06,1.3129574082171303e-05
0.1,-2.3125,2.711578545699922e-06,7.090268054343873e-06,7.0849078026569146e-06,1.5001359084720889e-05
0.1,-2.25,3.184137858491809e-06,8.20025290393378e-06,8.1121943922291e-06,1.6881593939643835e-05
0.1,-2.1875,3.7256028447285594e-06,9.438021823515719e-06,9.195107045112394e-06,1.7872711318034362e-05
0.1,-2.125,4.333526239130858e-06,1.0812118124148284e-05,1.0346283306983395e-05,1.942718871106308e-05
0.1,-2.0625,5.018888258101484e-06,1.2331215331895518e-05,1.1623505633995279e-05,2.1125357829276936e-05
0.1,-2.0,5.786464443380268e-06,1.4003846348364934e-05,1.2986953035643012e-05,2.2747179215798496e-05
0.1,-1.9375,6.64225738755686e-06,1.583847984459874e-05,1.4466903035970091e-05,2.484894736909382e-05
0.1,-1.875,7.5948273228765295e-06,1.7843450951515738e-05,1.609307145677974e-05,2.61915518322553e-05
0.1,-1.8125,8.653891319654328e-06,2.0026926877969586e-05,1.7740847015002004e-05,2.7442136271815798e-05
0.1,-1.75,9.81243319975178e-06,2.2396705203209244e-05,1.9523338490756714e-05,2.9761016751450597e-05
0.1,-1.6875,1.1094308630998917e-05,2.4960606097856886e-05,2.146097410893333e-05,3.1830481272976385e-05
0.1,-1.625,1.2495054963368446e-05,2.772592564398435e-05,2.3502148649878762e-05,3.370008575132033e-05
0.1,-1.5625,1.4032077212233762e-05,3.069979511854948e-05,2.567348482784837e-05,3.528555490284191e-05
0.1,-1.5,1.5704240566849492e-05,3.3888898034462045e-05,2.7912843012734e-05,3.6753393468202944e-05
0.1,-1.4375,1.7521182588825512e-05,3.729962806023335e-05,3.0267659011373738e-05,3.8942784717832524e-05
0.1,-1.375,1.948769794327121e-05,4.093791899362209e-05,3.2780691102463066e-05,4.11021893693686e-05
0.1,-1.3125,2.1618768976633396e-05,4.480949285290414e-05,3.540543268254481e-05,4.257234821736233e-05
0.1,-1.25,2.391337702858931e-05,4.891937864973106e-05,3.810223462963336e-05,4.4112288673403555e-05
0.1,-1.1875,2.6381548305337565e-05,5.327237000307683e-05,4.091946876672026e-05,4.59366204292877e-05
0.1,-1.125,2.9028310624429343e-05,5.78727572846105e-05,4.384431218329432e-05,4.7871839665702964e-05
0.1,-1.0625,3.1862087328249356e-05,6.272443008867312e-05,4.690344872493313e-05,4.976368981424173e-05
0.1,-1.0,3.4891241715045984e-05,6.783079852343277e-05,5.006477341007454e-05,5.129772117129505e-05
0.1,-0.9375,3.812018400450867e-05,7.31948487862899e-05,5.331566387134501e-05,5.2796421801559745e-05
0.1,-0.875,4.155569969896411e-05,7.88190480464912e-05,5.6664326135269505e-05,5.453961050960743e-05
0.1,-0.8125,4.520322477141736e-05,8.470552169237422e-05,6.013311518504594e-05,5.6138332164223925e-05
0.1,-0.75,4.907233909709485e-05,9.085596251470762e-05,6.36816176557975e-05,5.744658200512731e-05
0.1,-0.6875,5.316342697839205e-05,9.727147410404369e-05,6.731393793568685e-05,5.8963853890148243e-05
0.1,-0.625,5.748658133905571e-05,0.000103952910344568,7.105209939206603e-05,6.032677371159423e-05
0.1,-0.5625,6.20449394024003e-05,0.00011090061109372829,7.485478464963613e-05,6.16244771034502e-05
0.1,-0.5,6.684342942026023e-05,0.00011811455612714683,7.87551590299973e-05,6.308178900837902e-05
0.1,-0.4375,7.188933428114996e-05,0.0001255942977546054,8.274000827568351e-05,6.419816018876645e-05
0.1,-0.375,7.718593045472066e-05,0.00013333904916409955,8.677992905359311e-05,6.534710512617892e-05
0.1,-0.3125,8.27368254128491e-05,0.00014134754769801194,9.090839641645587e-05,6.665657192250762e-05
0.1,-0.25,8.854948000677765e-05,0.00014961841493021932,9.511200054390656e-05,6.751215877009997e-05
0.1,-0.1875,9.462582548083742e-05,0.00015814966315100265,9.934741626271837e-05,6.857225681677903e-05
0.1,-0.125,0.00010096790703961744,0.00016693908826151405,0.00010368353264600394,6.953820120791931e-05
0.1,-0.0625,0.00010758626706158791,0.00017598424291415116,0.00010803969141370828,6.994151499917223e-05
0.1,0.0,0.00011447286846633098,0.00018528227373248995,0.00011242622202090047,7.100706437768167e-05
0.1,0.0625,0.00012163954481420047,0.00019483014188123593,0.00011691557446091849,7.201600188189161e-05
0.1,0.125,0.0001290873152739458,0.00020462449607613897,0.00012142822225613692,7.239216369825385e-05
0.1,0.1875,0.0001368180725962176,0.00021466169483647102,0.00012596459492320022,7.305799513801503e-05
0.1,0.25,0.00014483288963934582,0.0002249379377664007,0.0001305604716483888,7.344992489421998e-05
0.1,0.3125,0.0001531381315522662,0.0002354493221400078,0.00013514583553497772,7.398719157514222e-05
0.1,0.375,0.00016172611908121803,0.00024619138933104634,0.00013980887059528158,7.510070882865705e-05
0.1,0.4375,0.00017061424037667638,0.00025715997219677433,0.00014453342413855985,7.49499174386159e-05
0.1,0.5,0.00017979279709853802,0.00026835028070368305,0.00014917761027510856,7.466585804571935e-05
0.1,0.5625,0.00018926144166106496,0.0002797576795431078,0.00015386665639427477,7.54054121809844e-05
0.1,0.625,0.00019902612914782236,0.00029137723522226766,0.0001586032867977316,7.568918781686307e-05
0.1,0.6875,0.0002090868525107814,0.00030320402811395697,0.00016332780487138265,7.588837414473915e-05
0.1,0.75,0.0002194421047567452,0.0003152327124496257,0.000168089333565824,7.588179651385474e-05
0.1,0.8125,0.0002300980192065094,0.000327458374903139,0.0001728130294356145,7.523595158787089e-05
0.1,0.875,0.000241043733436197,0.0003398753357042317,0.00017749382751430787,7.579703012261518e-05
0.1,0.9375,0.0002522847476457979,0.00035247846037797514,0.0001822876582009414,7.6365430334846e-05
0.1,1.0,0.0002638296907113147,0.00036526221490168487,0.00018703950630616362,7.553956490191638e-05
0.1,1.0625,0.00027566468593406834,0.00037822111501925604,0.00019173010381368094,7.527724681288817e-05
0.1,1.125,0.0002877959536880248,0.0003913494882608337,0.00019644916215777464,7.533451626429155e-05
0.1,1.1875,0.00030022083120379017,0.00040464191616948475,0.00020114691834671738,7.499368178187638e-05
0.1,1.25,4.315992008230296e-15,3.427813588530171e-14,-5.195277069658388e-09,1.8800464673951467e-07
0.1,1.3125,-4.199822087325167e-11,-3.2714456144056214e-12,3.8511958899700716e-09,1.0148248796859605e-07
0.1,1.375,4.814038022382672e-10,-7.39273225969228e-12,7.490033926416118e-09,8.620821545513024e-08
0.1,1.4375,8.94256019928763e-10,-1.3030219264686949e-11,1.4627222821861352e-08,-1.0399825023377218e-07
0.1,1.5,2.309806654970936e-09,-1.1724492904319206e-11,-5.509747352805405e-09,-3.1880702699993435e-07
0.1,1.5625,2.0553760082808736e-10,9.491201227729285e-12,-2.5223655553130442e-08,2.995032422070665e-08
0.1,1.625,-8.43150289170369e-10,-2.039376480189592e-11,-1.7659568252170743e-09,2.673126979768625e-07
0.1,1.6875,-1.5207002324046925e-11,3.9273211419055265e-11,8.190431693977374e-09,2.7006975877874595e-08
0.1,1.75,1.8065367257680265e-10,2.3774836266365895e-11,1.60991515951725e-09,-1.493081502879079e-07
0.1,1.8125,1.8603239261560933e-10,1.2106100844011536e-10,-1.0473087092011113e-08,9.33866330932176e-08
0.1,1.875,-1.1284822139245865e-09,2.8117823173967604e-10,1.328324429616945e-08,1.6643072120459124e-07
0.1,1.9375,1.8464379296367905e-09,4.386660305832901e-10,1.0330753058562792e-08,-1.699433397339689e-07
0.1,2.0,1.6286191839576247e-10,8.221837186767056e-10,-7.959673170576664e-09,-5.095774713304024e-08
0.1,2.0625,8.514787833147075e-10,1.4208333294629671e-09,3.961034666932761e-09,-2.493656103830233e-08
0.1,2.125,6.579912517623576e-10,2.3814557097157074e-09,-1.1076743300364456e-08,5.751910814311145e-08
0.1,2.1875,-5.331141292308494e-10,3.8556302595083025e-09,1.1150923184821693e-08,2.384118564791038e-07
0.1,2.25,2.0518566498650692e-09,6.211394107391577e-09,1.8724738759523518e-08,2.03576457913357e-08
0.1,2.3125,1.8074782157095903e-09,9.607671498657044e-09,1.3695628908738655e-08,6.182194933757046e-08
0.1,2.375,3.763810263457401e-09,1.4757447833191328e-08,2.6452482426719826e-08,2.6363516836269696e-07
0.1,2.4375,5.1140385190495685e-09,2.191834713727303e-08,4.6650024954075775e-08,1.2332899901323913e-07
0.1,2.5,9.595063382716873e-09,3.205747216294963e-08,4.1868607303374716e-08,2.642333258862095e-07
0.1,2.5625,1.0347614431971408e-08,4.625644360600756e-08,7.967919068985196e-08,5.276459531522448e-07
0.1,2.625,1.955496221894837e-08,6.550486875145367e-08,1.0782435144740532e-07,2.2021913181902164e-07
0.1,2.6875,2.3825658362897073e-08,9.140532220008879e-08,1.0720658216722967e-07,5.475628874762606e-07
0.1,2.75,3.295578498985208e-08,1.2569390014927073e-07,1.762697123819379e-07,1.1076392540942948e-06
0.1,2.8125,4.585937241063931e-08,1.705155227432753e-07,2.456614889290165e-07,1.3038991788505427e-06
0.1,2.875,6.366347110597914e-08,2.2838299848504384e-07,3.3925710973825574e-07,1.3033444759003032e-06
0.1,2.9375,8.826651112792128e-08,3.02271050967029e-07,4.085795484165544e-07,1.3315477218611704e-06
0.1,3.0,1.1473591465804844e-07,3.952681831842497e-07,5.05700574970902e-07,2.052521189455092e-06
0.1,3.0625,1.5147908299928403e-07,5.114901013847373e-07,6.651446970984409e-07,2.7347163893409743e-06
0.1,3.125,1.9787900179535356e-07,6.55043390918042e-07,8.475401236385238e-07,2.9609976124334025e-06
0.1,3.1875,2.574215984540995e-07,8.307483859160136e-07,1.0352693986526162e-06,3.337727822128045e-06
0.1,3.25,3.272876766269306e-07,1.0438924583078268e-06,1.2647561014045294e-06,4.108460954554971e-06
0.1,3.3125,4.155161111296657e-07,1.300209117316431e-06,1.5488270179719876e-06,5.1159137672840416e-06
0.1,3.375,5.20891053873429e-07,1.6059433585735583e-06,1.9042453223150346e-06,6.143171329853203e-06
0.1,3.4375,6.53546776419045e-07,1.9678895764319027e-06,2.316723434203638e-06,6.5710313954525645e-06
0.1,3.5,8.104814831488838e-07,2.3931818973754737e-06,2.725624246746605e-06,7.253247185090572e-06
0.1,3.5625,9.942498072623707e-07,2.8893834197463164e-06,3.2233793323399595e-06,8.67210848554123e-06
0.1,3.625,1.2134038996913787e-06,3.4645881311079485e-06,3.809637807439259e-06,9.901241988075071e-06
0.1,3.6875,1.470454533192278e-06,4.127109516360861e-06,4.4610345808493435e-06,1.0946210760920394e-05
0.1,3.75,1.7710332222975467e-06,4.885654071862255e-06,5.177914152554308e-06,1.2272203914420743e-05
0.1,3.8125,2.1176938022615666e-06,5.749174295521797e-06,5.995060070151936e-06,1.3618815398075412e-05
0.1,3.875,2.5204157310665387e-06,6.726846848992274e-06,6.880266077313735e-06,1.5179163128209439e-05
0.1,3.9375,2.9777270619257834e-06,7.827991113096289e-06,7.892455461178116e-06,1.721989903913368e-05
