t,x,u
0.2,3.1875,0.00022844865722193575
0.2,3.25,0.00024044971238759705
0.2,3.3125,0.0002528184823766544
0.2,3.375,0.0002655391718631439
0.2,3.4375,0.00027862243355153415
0.2,3.5,0.00029206916379936887
0.2,3.5625,0.0003058734437065558
0.2,3.625,0.00032003488430792926
0.2,3.6875,0.0003345540660746882
0.2,3.75,0.0003494236364400827
0.2,3.8125,0.00036465263155804895
0.2,3.875,0.00038023349141561025
0.2,3.9375,0.00039615505291940023
0.2,4.0,0.0004124282932331802
0.2,4.0625,0.0004290437090578303
0.2,4.125,0.0004460004029457343
0.2,4.1875,3.6567970873591094e-14
0.2,4.25,4.097728753538199e-11
0.2,4.3125,-4.828177579963011e-10
0.2,4.375,-8.966584454095372e-10
0.2,4.4375,-2.3096503112829403e-09
0.2,4.5,-1.97598964968293e-10
0.2,4.5625,8.468991133381287e-10
0.2,4.625,5.1135404938174034e-11
0.2,4.6875,-1.2531725657183301e-10
0.2,4.75,-5.265531066722673e-11
0.2,4.8125,1.398461922652583e-09
0.2,4.875,-1.3767667839115205e-09
0.2,4.9375,6.848320140140363e-10
0.2,5.0,6.09768634890484e-10
0.2,5.0625,1.79007034889489e-09
0.2,5.125,4.5193544809252195e-09
0.2,5.1875,4.3245855264884e-09
0.2,5.25,8.111025604634614e-09
0.2,5.3125,1.14163672855494e-08
0.2,5.375,1.7572451122688237e-08
0.2,5.4375,2.3734245950535193e-08
0.2,5.5,3.785316704529862e-08
0.2,5.5625,4.899585802353723e-08
0.2,5.625,7.223686843138566e-08
0.2,5.6875,9.976559377233851e-08
0.2,5.75,1.3509072417650092e-07
0.2,5.8125,1.7996878272363848e-07
0.2,5.875,2.359177485034003e-07
0.2,5.9375,3.117395191015726e-07
0.2,6.0,4.036994056266785e-07
0.2,6.0625,5.175722870010002e-07
0.2,6.125,6.557975582577313e-07
0.2,6.1875,8.278353743340627e-07
0.2,6.25,1.0330173937367348e-06
0.2,6.3125,1.2807118714708299e-06
0.2,6.375,1.5697443281059709e-06
0.2,6.4375,1.912829362515911e-06
0.2,6.5,2.3179109212567717e-06
0.2,6.5625,2.787762426653684e-06
0.2,6.625,3.3319109098151056e-06
0.2,6.6875,3.9575286050475e-06
0.2,6.75,4.675565942413584e-06
0.2,6.8125,5.490213820236178e-06
0.2,6.875,6.417740653907877e-06
0.2,6.9375,7.456210868395097e-06
0.2,7.0,8.622857821771746e-06
0.2,7.0625,9.931249137618003e-06
0.2,7.125,1.1383123334152145e-05
0.2,7.1875,1.2993479648781836e-05
0.2,7.25,1.4771091007614867e-05
0.2,7.3125,1.6725774883541433e-05
0.2,7.375,1.8869799255694097e-05
0.2,7.4375,2.1216415742653094e-05
0.2,7.5,2.3762037923424906e-05
0.2,7.5625,2.6533656240834702e-05
0.2,7.625,2.95298530409438e-05
0.2,7.6875,3.277078946239964e-05
0.2,7.75,3.625794778577829e-05
0.2,7.8125,4.000331900466669e-05
0.2,7.875,4.4013849921420434e-05
0.2,7.9375,4.830639400466019e-05
0.30000000000000004,-8.0,5.288165392353106e-05
0.30000000000000004,-7.9375,5.775108963440578e-05
0.30000000000000004,-7.875,6.292095409679566e-05
0.30000000000000004,-7.8125,6.840065026889053e-05
0.30000000000000004,-7.75,7.419930122298801e-05
0.30000000000000004,-7.6875,8.032185616452248e-05
0.30000000000000004,-7.625,8.677543271576327e-05
0.30000000000000004,-7.5625,9.356556366563185e-05
0.30000000000000004,-7.5,0.00010070170731116268
0.30000000000000004,-7.4375,0.00010818398099401993
0.30000000000000004,-7.375,0.00011602195449511576
0.30000000000000004,-7.3125,0.00012421809206200618
0.30000000000000004,-7.25,0.0001327764544653831
0.30000000000000004,-7.1875,0.00014170329144069793
0.30000000000000004,-7.125,0.00015100067789663996
0.30000000000000004,-7.0625,0.00016067089543039814
0.30000000000000004,-7.0,0.00017071985877784024
0.30000000000000004,-6.9375,0.00018114790177484186
0.30000000000000004,-6.875,0.00019195531229526663
0.30000000000000004,-6.8125,0.00020315072327115047
0.30000000000000004,-6.75,0.000214724136503891
0.30000000000000004,-6.6875,0.00022668526506253173
0.30000000000000004,-6.625,0.0002390329430667082
0.30000000000000004,-6.5625,0.000251766803525455
0.30000000000000004,-6.5,0.0002648855595409616
0.30000000000000004,-6.4375,0.000278393102326413
0.30000000000000004,-6.375,0.00029227934474079786
0.30000000000000004,-6.3125,0.0003065590271884022
0.30000000000000004,-6.25,0.00032121993243383606
0.30000000000000004,-6.1875,0.00033625904015816
0.30000000000000004,-6.125,0.0003516796370487407
0.30000000000000004,-6.0625,0.000367478979491187
0.30000000000000004,-6.0,0.0003836529011387313
0.30000000000000004,-5.9375,0.0004002046743835641
0.30000000000000004,-5.875,0.00041712080296596454
0.30000000000000004,-5.8125,0.000434403920987092
0.30000000000000004,-5.75,0.0004520598910135176
0.30000000000000004,-5.6875,0.0004700720653912638
0.30000000000000004,-5.625,0.000488443918893855
0.30000000000000004,-5.5625,0.0005071699680344599
0.30000000000000004,-5.5,7.287920267273762e-14
0.30000000000000004,-5.4375,-4.019728994109073e-11
0.30000000000000004,-5.375,4.84204135120514e-10
0.30000000000000004,-5.3125,9.002207972119702e-10
0.30000000000000004,-5.25,2.3166061673129956e-09
0.30000000000000004,-5.1875,2.1319976339917446e-10
0.30000000000000004,-5.125,-8.065326774497894e-10
0.30000000000000004,-5.0625,2.4178468255309227e-11
0.30000000000000004,-5.0,2.8495157622376865e-10
0.30000000000000004,-4.9375,3.5437274295557764e-10
0.30000000000000004,-4.875,-8.398744894000387e-10
0.30000000000000004,-4.8125,2.395312337366562e-09
0.30000000000000004,-4.75,1.0916661810633776e-09
0.30000000000000004,-4.6875,2.406019678630189e-09
0.30000000000000004,-4.625,3.1912382528198613e-09
0.30000000000000004,-4.5625,3.505778611856414e-09
0.30000000000000004,-4.5,8.288695580588312e-09
0.30000000000000004,-4.4375,1.1304655649080342e-08
0.30000000000000004,-4.375,1.7841587211103738e-08
0.30000000000000004,-4.3125,2.5723795264026572e-08
0.30000000000000004,-4.25,3.919550844652675e-08
0.30000000000000004,-4.1875,5.208132059647541e-08
0.30000000000000004,-4.125,7.756285416021802e-08
0.30000000000000004,-4.0625,1.0326109292635444e-07
0.30000000000000004,-4.0,1.402658413099389e-07
0.30000000000000004,-3.9375,1.889634231241888e-07
0.30000000000000004,-3.875,2.521840516134244e-07
0.30000000000000004,-3.8125,3.337417970455947e-07
0.30000000000000004,-3.75,4.310200199392211e-07
0.30000000000000004,-3.6875,5.547259638583046e-07
0.30000000000000004,-3.625,7.070299676004144e-07
0.30000000000000004,-3.5625,8.943522223636702e-07
0.30000000000000004,-3.5,1.1170665033255478e-06
0.30000000000000004,-3.4375,1.3866745903756694e-06
0.30000000000000004,-3.375,1.705633495718839e-06
0.30000000000000004,-3.3125,2.0879290452413546e-06
0.30000000000000004,-3.25,2.534652180308239e-06
0.30000000000000004,-3.1875,3.0526234861549817e-06
0.30000000000000004,-3.125,3.654738130159929e-06
0.30000000000000004,-3.0625,4.348038836810009e-06
0.30000000000000004,-3.0,5.142741594743594e-06
0.30000000000000004,-2.9375,6.0460576898624385e-06
0.30000000000000004,-2.875,7.072667953855749e-06
0.30000000000000004,-2.8125,8.225808961481729e-06
0.30000000000000004,-2.75,9.527471400455623e-06
0.30000000000000004,-2.6875,1.0980969107399208e-05
0.30000000000000004,-2.625,1.2593685646600239e-05
0.30000000000000004,-2.5625,1.4385122850069099e-05
0.30000000000000004,-2.5,1.636178459718529e-05
0.30000000000000004,-2.4375,1.8536514474642996e-05
0.30000000000000004,-2.375,2.0921206240309687e-05
0.30000000000000004,-2.3125,2.35252670736652e-05
0.30000000000000004,-2.25,2.6357032255230894e-05
0.30000000000000004,-2.1875,2.9441483859860007e-05
0.30000000000000004,-2.125,3.277280884061984e-05
0.30000000000000004,-2.0625,3.637325652317003e-05
0.30000000000000004,-2.0,4.024314408662688e-05
0.30000000000000004,-1.9375,4.4400995805493615e-05
0.30000000000000004,-1.875,4.885434230683661e-05
0.30000000000000004,-1.8125,5.361520175151124e-05
0.30000000000000004,-1.75,5.8685090842114374e-05
0.30000000000000004,-1.6875,6.408102233870783e-05
0.30000000000000004,-1.625,6.98085768645329e-05
0.30000000000000004,-1.5625,7.587782130438758e-05
0.30000000000000004,-1.5,8.229493032840818e-05
0.30000000000000004,-1.4375,8.906558742743931e-05
0.30000000000000004,-1.375,9.619885326397903e-05
0.30000000000000004,-1.3125,0.00010370081303356926
0.30000000000000004,-1.25,0.00011157831364694282
0.30000000000000004,-1.1875,0.00011983344959648479
0.30000000000000004,-1.125,0.00012847680622979363
0.30000000000000004,-1.0625,0.00013750868835016306
0.30000000000000004,-1.0,0.000146935656844982
0.30000000000000004,-0.9375,0.00015676184118046388
0.30000000000000004,-0.875,0.0001669883506899006
0.30000000000000004,-0.8125,0.00017761964300475053
0.30000000000000004,-0.75,0.00018865915134527733
0.30000000000000004,-0.6875,0.0002001058856795357
0.30000000000000004,-0.625,0.00021196363389192063
0.30000000000000004,-0.5625,0.00022423546103977898
0.30000000000000004,-0.5,0.00023691534091477284
0.30000000000000004,-0.4375,0.0002500151208844059
0.30000000000000004,-0.375,0.00026352623844089207
0.30000000000000004,-0.3125,0.0002774503006695572
0.30000000000000004,-0.25,0.00029178743678318075
0.30000000000000004,-0.1875,0.0003065380427431652
0.30000000000000004,-0.125,0.0003216967125170278
0.30000000000000004,-0.0625,0.0003372713784543513
0.30000000000000004,0.0,0.0003532446003818579
0.30000000000000004,0.0625,0.0003696252864087979
0.30000000000000004,0.125,0.00038641262897048945
0.30000000000000004,0.1875,0.0004035989908793003
0.30000000000000004,0.25,0.00042118227275339537
0.30000000000000004,0.3125,0.00043916130659099606
0.30000000000000004,0.375,0.000457527071457714
0.30000000000000004,0.4375,0.0004762868366348927
0.30000000000000004,0.5,0.000495431383753131
0.30000000000000004,0.5625,0.0005149478659822737
0.30000000000000004,0.625,0.0005348455749004666
0.30000000000000004,0.6875,0.0005551133454520241
0.30000000000000004,0.75,0.00057574866221341
0.30000000000000004,0.8125,1.442734820500391e-13
0.30000000000000004,0.875,4.0423178693238526e-11
0.30000000000000004,0.9375,-4.825757432547206e-10
0.30000000000000004,1.0,-8.95920469756728e-10
0.30000000000000004,1.0625,-2.304080544413001e-09
0.30000000000000004,1.125,-1.8418840758149813e-10
0.30000000000000004,1.1875,8.642535992420264e-10
0.30000000000000004,1.25,1.0713532838657613e-10
0.30000000000000004,1.3125,-3.0234981185373044e-11
0.30000000000000004,1.375,1.4225753908192473e-10
0.30000000000000004,1.4375,1.7619881872987797e-09
0.30000000000000004,1.5,-7.62027219103345e-10
0.30000000000000004,1.5625,1.7334475070629463e-09
0.30000000000000004,1.625,2.3321935771480895e-09
0.30000000000000004,1.6875,4.544718407162307e-09
0.30000000000000004,1.75,8.810815525089888e-09
0.30000000000000004,1.8125,1.0889658251522771e-08
0.30000000000000004,1.875,1.7905068795676105e-08
0.30000000000000004,1.9375,2.579614197945057e-08
0.30000000000000004,2.0,3.8229741476658585e-08
0.30000000000000004,2.0625,5.2930524154642944e-08
0.30000000000000004,2.125,7.851065463720941e-08
0.30000000000000004,2.1875,1.047302284652718e-07
0.30000000000000004,2.25,1.475865065853066e-07
0.30000000000000004,2.3125,2.0028498678298368e-07
0.30000000000000004,2.375,2.6752343530028755e-07
0.30000000000000004,2.4375,3.5240414394954733e-07
0.30000000000000004,2.5,4.5796959516342106e-07
0.30000000000000004,2.5625,5.946229073294784e-07
0.30000000000000004,2.625,7.605506845004273e-07
0.30000000000000004,2.6875,9.634746167413999e-07
0.30000000000000004,2.75,1.2079970968109643e-06
0.30000000000000004,2.8125,1.5058817478957875e-06
0.30000000000000004,2.875,1.8588765717808542e-06
0.30000000000000004,2.9375,2.2788981356991478e-06
0.30000000000000004,3.0,2.767441741352572e-06
0.30000000000000004,3.0625,3.3399523624022542e-06
0.30000000000000004,3.125,4.0071698607924144e-06
0.30000000000000004,3.1875,4.774755374969963e-06
0.30000000000000004,3.25,5.655112878560908e-06
0.30000000000000004,3.3125,6.658327246167328e-06
0.30000000000000004,3.375,7.798249303081484e-06
0.30000000000000004,3.4375,9.081934055160668e-06
0.30000000000000004,3.5,1.0528473376070213e-05
0.30000000000000004,3.5625,1.2138710174441902e-05
0.30000000000000004,3.625,1.3932553241419177e-05
0.30000000000000004,3.6875,1.5926138108857124e-05
0.30000000000000004,3.75,1.812371661921719e-05
0.30000000000000004,3.8125,2.0542611625457008e-05
0.30000000000000004,3.875,2.3193858891989994e-05
0.30000000000000004,3.9375,2.6089327482436975e-05
0.30000000000000004,4.0,2.9243226246478127e-05
0.30000000000000004,4.0625,3.2670569926340765e-05
0.30000000000000004,4.125,3.636940725537663e-05
0.30000000000000004,4.1875,4.036813839869424e-05
0.30000000000000004,4.25,4.466664453545155e-05
0.30000000000000004,4.3125,4.928615285099136e-05
0.30000000000000004,4.375,5.42290996211614e-05
0.30000000000000004,4.4375,5.950822507311271e-05
0.30000000000000004,4.5,6.513106172245653e-05
0.30000000000000004,4.5625,7.111487212296819e-05
0.30000000000000004,4.625,7.746062167546253e-05
0.30000000000000004,4.6875,8.417986009759404e-05
0.30000000000000004,4.75,9.127878244424847e-05
0.30000000000000004,4.8125,9.87665757302969e-05
0.30000000000000004,4.875,0.00010665200107409789
0.30000000000000004,4.9375,0.00011493951720575879
0.30000000000000004,5.0,0.00012363561210934626
0.30000000000000004,5.0625,0.00013274506662466767
0.30000000000000004,5.125,0.0001422764566124668
0.30000000000000004,5.1875,0.00015222892772326357
0.30000000000000004,5.25,0.0001626109477847748
0.30000000000000004,5.3125,0.00017342379748191972
0.30000000000000004,5.375,0.00018467025672702642
0.30000000000000004,5.4375,0.00019635520624033953
0.30000000000000004,5.5,0.00020847927953115963
0.30000000000000004,5.5625,0.00022104325061150787
0.30000000000000004,5.625,0.0002340514401257543
0.30000000000000004,5.6875,0.0002475025558048849
0.30000000000000004,5.75,0.00026139520031645547
0.30000000000000004,5.8125,0.00027573625463589435
0.30000000000000004,5.875,0.00029051396918539085
0.30000000000000004,5.9375,0.0003057362279809961
0.30000000000000004,6.0,0.00032140002925193367
0.30000000000000004,6.0625,0.0003375031475255086
0.30000000000000004,6.125,0.0003540424128403441
0.30000000000000004,6.1875,0.00037101979838566335
0.30000000000000004,6.25,0.00038842334385696953
0.30000000000000004,6.3125,0.00040626582357844443
0.30000000000000004,6.375,0.0004245331389198248
0.30000000000000004,6.4375,0.00044322034354163375
0.30000000000000004,6.5,0.0004623288066748221
0.30000000000000004,6.5625,0.0004818538701135966
0.30000000000000004,6.625,0.0005017894973402548
0.30000000000000004,6.6875,0.0005221370357922916
0.30000000000000004,6.75,0.0005428811781778564
0.30000000000000004,6.8125,0.0005640226730166675
0.30000000000000004,6.875,0.0005855655474703569
0.30000000000000004,6.9375,0.0006074913656938241
0.30000000000000004,7.0,0.0006298018213476975
0.30000000000000004,7.0625,0.0006524896573648076
0.30000000000000004,7.125,2.8378688288199783e-13
0.30000000000000004,7.1875,-3.869100873021836e-11
0.30000000000000004,7.25,4.863044550384998e-10
0.30000000000000004,7.3125,9.056336791601893e-10
0.30000000000000004,7.375,2.325563401572861e-09
0.30000000000000004,7.4375,2.3376957314358293e-10
0.30000000000000004,7.5,-7.512460237224516e-10
0.30000000000000004,7.5625,1.1334561761389139e-10
0.30000000000000004,7.625,4.706193906800493e-10
0.30000000000000004,7.6875,6.791387452409481e-10
0.30000000000000004,7.75,-2.7498013588367343e-10
0.30000000000000004,7.8125,3.3867049581415287e-09
0.30000000000000004,7.875,2.7357286297435834e-09
0.30000000000000004,7.9375,5.073087422369227e-09
0.4,-8.0,7.4083416276571334e-09
0.4,-7.9375,1.0024441367273429e-08
0.4,-7.875,1.8114088930210048e-08
0.4,-7.8125,2.585425985454637e-08
0.4,-7.75,3.8924004172602444e-08
0.4,-7.6875,5.580781560488024e-08
0.4,-7.625,8.139013823321717e-08
0.4,-7.5625,1.1029437940041076e-07
0.4,-7.5,1.5674911816102033e-07
0.4,-7.4375,2.0948454432928587e-07
0.4,-7.375,2.8092846949406836e-07
0.4,-7.3125,3.7296484443199995e-07
0.4,-7.25,4.901105810362072e-07
0.4,-7.1875,6.380380897508253e-07
0.4,-7.125,8.162701766872837e-07
0.4,-7.0625,1.0376688141799928e-06
0.4,-7.0,1.3068775878422034e-06
0.4,-6.9375,1.632886611202533e-06
0.4,-6.875,2.018793463787194e-06
0.4,-6.8125,2.4789806482433674e-06
0.4,-6.75,3.0188874637349095e-06
0.4,-6.6875,3.6555599362275704e-06
0.4,-6.625,4.393251344769755e-06
0.4,-6.5625,5.242001291871912e-06
0.4,-6.5,6.21790794799737e-06
0.4,-6.4375,7.331268316979056e-06
0.4,-6.375,8.595509233016996e-06
0.4,-6.3125,1.0021017698674806e-05
0.4,-6.25,1.1625601253811846e-05
0.4,-6.1875,1.3415534865612866e-05
0.4,-6.125,1.541573076410674e-05
0.4,-6.0625,1.763233006801812e-05
0.4,-6.0,2.0075426024834808e-05
0.4,-5.9375,2.2767022975406226e-05
0.4,-5.875,2.571604406007011e-05
0.4,-5.8125,2.8937499026659985e-05
0.4,-5.75,3.244535012889016e-05
0.4,-5.6875,3.625083880356983e-05
0.4,-5.625,4.0363967045264904e-05
0.4,-5.5625,4.481115256416146e-05
0.4,-5.5,4.9587879906276555e-05
0.4,-5.4375,5.4717436610729475e-05
0.4,-5.375,6.020104838472262e-05
0.4,-5.3125,6.60578847059834e-05
0.4,-5.25,7.229596588095855e-05
0.4,-5.1875,7.892760638364416e-05
0.4,-5.125,8.595443872369546e-05
0.4,-5.0625,9.339340258518458e-05
0.4,-5.0,0.00010124984081888444
0.4,-4.9375,0.00010953340995423222
0.4,-4.875,0.00011824972315682691
0.4,-4.8125,0.0001274037540197892
0.4,-4.75,0.0001370036965746002
0.4,-4.6875,0.00014705464482631103
0.4,-4.625,0.0001575623186695907
0.4,-4.5625,0.00016852757966814846
0.4,-4.5,0.00017995964771713724
0.4,-4.4375,0.00019185738214930192
0.4,-4.375,0.00020422578726009277
0.4,-4.3125,0.00021706735420795598
0.4,-4.25,0.00023038148054779772
0.4,-4.1875,0.0002441708324379399
0.4,-4.125,0.00025843698591559994
0.4,-4.0625,0.00027317705362794875
0.4,-4.0,0.00028839285542386905
0.4,-3.9375,0.0003040854491095091
0.4,-3.875,0.00032024678645004023
0.4,-3.8125,0.0003368866172757945
0.4,-3.75,0.0003539943043222027
0.4,-3.6875,0.0003715693352011329
0.4,-3.625,0.00038960970493251423
0.4,-3.5625,0.00040811366908025115
0.4,-3.5,0.00042707369600414324
0.4,-3.4375,0.00044649553971834455
0.4,-3.375,0.0004663596702035311
0.4,-3.3125,0.00048667282655173727
0.4,-3.25,0.0005074320857256787
0.4,-3.1875,0.0005286277107822424
0.4,-3.125,0.0005502555201165327
0.4,-3.0625,0.0005723122556115512
0.4,-3.0,0.0005947868895512243
0.4,-2.9375,0.0006176846190163732
0.4,-2.875,0.0006409942673428481
0.4,-2.8125,0.0006647010362694494
0.4,-2.75,0.0006888122630645532
0.4,-2.6875,0.0007133148871981687
0.4,-2.625,0.0007382045422417716
0.4,-2.5625,5.533698499426976e-13
0.4,-2.5,4.070146997214863e-11
0.4,-2.4375,-4.797410940726721e-10
0.4,-2.375,-8.893506209251001e-10
0.4,-2.3125,-2.2852151698726786e-09
0.4,-2.25,-1.454439763071136e-10
0.4,-2.1875,9.3139049250901e-10
0.4,-2.125,2.6181282142268003e-10
0.4,-2.0625,2.4641998164209866e-10
0.4,-2.0,6.626157678102373e-10
0.4,-1.9375,2.6871454991694854e-09
0.4,-1.875,7.876212945734373e-10
0.4,-1.8125,4.296961411687228e-09
0.4,-1.75,6.4421949927395694e-09
0.4,-1.6875,1.0969336494692783e-08
0.4,-1.625,1.8613689194146854e-08
0.4,-1.5625,2.5558840550943263e-08
0.4,-1.5,3.937681582882879e-08
0.4,-1.4375,5.6699469792864665e-08
0.4,-1.375,8.185872874683087e-08
0.4,-1.3125,1.1355283448949427e-07
0.4,-1.25,1.615194986856472e-07
0.4,-1.1875,2.167286409469893e-07
0.4,-1.125,2.966937042714335e-07
0.4,-1.0625,3.9628445264519585e-07
0.4,-1.0,5.220989010013e-07
0.4,-0.9375,6.793510444677575e-07
0.4,-0.875,8.734252821968047e-07
0.4,-0.8125,1.1171731039219535e-06
0.4,-0.75,1.4116045942286215e-06
0.4,-0.6875,1.7672955492653575e-06
0.4,-0.625,2.1919416425264515e-06
0.4,-0.5625,2.7005445255856575e-06
0.4,-0.5,3.2981909125900932e-06
0.4,-0.4375,4.0002542485984005e-06
0.4,-0.375,4.811781725871933e-06
0.4,-0.3125,5.7517913505944485e-06
0.4,-0.25,6.8346133859920055e-06
0.4,-0.1875,8.069544196021017e-06
0.4,-0.125,9.472543735733474e-06
0.4,-0.0625,1.1057225719313113e-05
0.4,0.0,1.2840885546178127e-05
0.4,0.0625,1.4833905521594026e-05
0.4,0.125,1.7058590253249406e-05
0.4,0.1875,1.9518867451134847e-05
0.4,0.25,2.223754681718315e-05
0.4,0.3125,2.5233469870128422e-05
0.4,0.375,2.851347039212193e-05
0.4,0.4375,3.209716798766027e-05
0.4,0.5,3.599777962004502e-05
0.4,0.5625,4.022904536077343e-05
0.4,0.625,4.480688025709778e-05
0.4,0.6875,4.974775343796756e-05
0.4,0.75,5.505097930622038e-05
0.4,0.8125,6.0745938011808054e-05
0.4,0.875,6.683333069137931e-05
0.4,0.9375,7.33349094123037e-05
0.4,1.0,8.025349426318829e-05
0.4,1.0625,8.76019568861186e-05
0.4,1.125,9.53877588191765e-05
0.4,1.1875,0.00010362789555268259
0.4,1.25,0.00011232287779636141
0.4,1.3125,0.00012148361565633703
0.4,1.375,0.0001311154968417494
0.4,1.4375,0.0001412267292628666
0.4,1.5,0.00015182493557658328
0.4,1.5625,0.00016291330695511475
0.4,1.625,0.00017449691286941516
0.4,1.6875,0.00018657900279686612
0.4,1.75,0.0001991664894071543
0.4,1.8125,0.00021225676810199268
0.4,1.875,0.0002258564379563066
0.4,1.9375,0.0002399648382569175
0.4,2.0,0.0002545827235089504
0.4,2.0625,0.0002697128705402563
0.4,2.125,0.00028535375757549053
0.4,2.1875,0.0003015039473314718
0.4,2.25,0.0003181654909378273
0.4,2.3125,0.00033533480269651306
0.4,2.375,0.000353008158573781
0.4,2.4375,0.0003711900637878851
0.4,2.5,0.000389866422479318
0.4,2.5625,0.00040904270663799647
0.4,2.625,0.00042871352296150467
0.4,2.6875,0.0004488742515352251
0.4,2.75,0.0004695193297036271
0.4,2.8125,0.000490648326637505
0.4,2.875,0.0005122469393566698
0.4,2.9375,0.0005343255324226637
0.4,3.0,0.0005568677033797043
0.4,3.0625,0.0005798661859642007
0.4,3.125,0.000603320048996353
0.4,3.1875,0.0006272223675701794
0.4,3.25,0.0006515648926558315
0.4,3.3125,0.0006763467403182177
0.4,3.375,0.0007015504912583348
0.4,3.4375,0.0007271747396007111
0.4,3.5,0.0007532214128347092
0.4,3.5625,0.0007796700595142647
0.4,3.625,0.0008065203646641372
0.4,3.6875,0.0008337631032884762
0.4,3.75,1.0709072517656182e-12
0.4,3.8125,-3.5624982130944005e-11
0.4,3.875,4.919544771553319e-10
0.4,3.9375,9.197514416747765e-10
0.4,4.0,2.353582190250947e-09
0.4,4.0625,2.971871915224966e-10
0.4,4.125,-6.091745996528175e-10
0.4,4.1875,3.650865096349598e-10
0.4,4.25,9.542315965171966e-10
0.4,4.3125,1.5259222219121682e-09
0.4,4.375,1.1752408213272503e-09
0.4,4.4375,5.836878015641478e-09
0.4,4.5,6.711573657947056e-09
0.4,4.5625,1.1371416211436447e-08
0.4,4.625,1.7144029071380906e-08
0.4,4.6875,2.474350006831383e-08
0.4,4.75,3.986979878883856e-08
0.4,4.8125,5.74303448686031e-08
0.4,4.875,8.386455647296787e-08
0.4,4.9375,1.1877036047019951e-07
0.4,5.0,1.6818185295114363e-07
0.4,5.0625,2.2810505368592304e-07
0.4,5.125,3.1448496117664204e-07
0.4,5.1875,4.1788946911550107e-07
0.4,5.25,5.528895107888288e-07
0.4,5.3125,7.237320322796281e-07
